stabbr,agebrk,popgroup,year,cpspop,cpspop_state,cpspit_pc,cpspit_level,wcpop,wcpop_state,wcpit_pc_share,wcpit_level
LA,"(74,79]",pop75_79,2040,116393.08,4562088.08,366.85897018684443,42699845.465675,187362.88327498687,5062779.967176663,13.576682149951536,68735754.40949962
ME,"(74,79]",pop75_79,2040,46630.8,1320428.625,222.0613474951105,10354898.282775,77215.06544991868,1326159.3139775184,12.929428086060835,17146481.480732094
MD,"(74,79]",pop75_79,2040,157671.805,5956997.7,1046.823062302737,165054481.7489,261330.1642218106,6842901.782790983,39.978133760554236,273566442.782753
MA,"(74,79]",pop75_79,2040,173412.49,6796065.885,1053.0827936008818,182617709.41448498,319442.95586227684,7742628.269423899,43.44776329815973,336399880.35556966
MI,"(74,79]",pop75_79,2040,259854.07,9901979.94,230.80839013166118,59976499.565859996,433174.39181735157,9960115.36330584,10.038064859164452,99980284.02162434
MN,"(74,79]",pop75_79,2040,134696.865,5529119.945,865.3551164477733,116560621.297225,269943.65326812124,6364886.461285338,36.7009094237636,233597121.5081724
MS,"(74,79]",pop75_79,2040,80716.32,2949483.545,143.2467382331107,11562349.56218,124703.42851047977,2962160.018212178,6.03051802427393,17863359.38061213
MO,"(74,79]",pop75_79,2040,213986.5,5940267.25,543.7454100136924,116354177.179895,282424.9475698901,6359969.943915249,24.145911107867317,153567268.91448548
MT,"(74,79]",pop75_79,2040,32397.385,1037927.985,706.2379166326233,22880261.686745,55619.65716293203,1236303.8825375128,31.772698729980732,39280710.79856988
NE,"(74,79]",pop75_79,2040,49292.94,1876891.03,318.6737733052644,15708367.18711,84767.41789019083,2190917.563563157,12.32960717539685,27013152.912411284
NV,"(74,79]",pop75_79,2040,89654.985,2965758.475,0,0,191104.35593080707,4058371.2189145912,0,0
NH,"(74,79]",pop75_79,2040,38079.525,1326922.185,52.229709688999534,1988882.535845,77182.77765046802,1393451.372117553,2.8929851090163967,4031234.0696745464
NJ,"(74,79]",pop75_79,2040,260393.695,8937419.165,964.6680643732752,251193481.730655,381686.31300331553,9470012.098935861,38.88068916026569,368200596.7626805
NM,"(74,79]",pop75_79,2040,54397.105,2044839.84,861.6753986077016,46872647.13398,108330.48938385698,2127317.67948868,43.879538313073596,93345717.62120235
NY,"(74,79]",pop75_79,2040,476847.8,19619362.82,443.29445371852404,211383985.00788,777450.7608138272,20873487.75014816,16.510878030221384,344639610.3080164
NC,"(74,79]",pop75_79,2040,306984.08,10188697.97,640.7666498975614,196705160.51348498,514639.851065708,12658926.638546817,26.049922136922103,329764053.2711536
ND,"(74,79]",pop75_79,2040,16864.865,746065.9450000001,116.1624489588265,1959064.0197599996,37162.11564817536,1060457.422521227,4.070736146973188,4316842.362183178
OH,"(74,79]",pop75_79,2040,292681.15,11500300.835,412.3743975174349,120694212.89596,494731.5519589487,11751540.464269066,17.360670823731578,204014625.67193702
OK,"(74,79]",pop75_79,2040,102812.705,3874311.235,248.10532369054,25508379.453525,169309.31772928548,4439037.713699851,9.462984049314874,42006543.07904886
OR,"(74,79]",pop75_79,2040,130598.03,4171007.58,1602.5253953820743,209286659.66187,202289.0262946568,5164040.6080865115,62.77512638778788,324173301.84429973
PA,"(74,79]",pop75_79,2040,386153.42,12578427.3,122.37871260355534,47256958.40706,590826.8627627224,12809150.178074736,5.644764081247356,72304630.83649944
RI,"(74,79]",pop75_79,2040,26969.715,1050492.72,1945.5675624618207,52471402.67284,48108.5539978875,1055318.2224670723,88.69215004780541,93598442.13523287
SC,"(74,79]",pop75_79,2040,159798.93,4939724.51,400.6615719112137,64025290.48353,266766.6612788131,6352502.134922484,16.825362285813664,106883149.84147555
SD,"(74,79]",pop75_79,2040,31395.61,863327.735,0,0,44010.68345161443,1043032.2762363397,0,0
TN,"(74,79]",pop75_79,2040,210618.22,6690624.365,111.76870289284564,23540525.255,317834.24299480475,7823662.491105372,4.540574330097388,35523921.07445884
TX,"(74,79]",pop75_79,2040,643771.515,27889064.725,0,0,1235103.0773407046,40015912.84113581,0,0
UT,"(74,79]",pop75_79,2040,63979.715000000004,3105260.32,783.3396374428988,50117846.7518,121953.85718989403,4344338.8632934,21.989833961403583,95531290.27589464
VT,"(74,79]",pop75_79,2040,17406.805,618017.615,527.5245188605835,9182516.432525,33768.684374782395,601865.3693404896,29.5976640039648,17813808.97736199
VA,"(74,79]",pop75_79,2040,221877.495,8218287.79,605.7512082310782,134402560.675535,388521.524977657,9876728.20122109,23.82847623061046,235347383.17899674
WA,"(74,79]",pop75_79,2040,186175.295,7367703.84,0,0,359466.43437795405,9776125.552155716,0,0
WV,"(74,79]",pop75_79,2040,55672.82,1806146.25,460.4250143595205,25633158.947935,80576.71762999392,1661849.2298883356,22.32424921864049,37099536.371832974
WI,"(74,79]",pop75_79,2040,183718.425,5797453.655,755.7782635567446,138850392.22988,281821.0290894149,5997136.793665185,35.515982931048036,212994207.99897283
WY,"(74,79]",pop75_79,2040,14284.145,566710.98,0,0,25761.75839851382,615786.9993410456,0,0
AL,"(79,84]",pop80_84,2040,89525.965,4826664.225,257.37093107591744,23041380.967519995,160046.1459512183,5056796.457293762,8.145715562500902,41191225.598577224
AK,"(79,84]",pop80_84,2040,6516.57,714741.33,0,0,21173.954032593283,819954.0551356109,0,0
AZ,"(79,84]",pop80_84,2040,149355.745,6946384.69,109.75481134558969,16392511.615854999,331510.60130607476,9166279.06012105,3.9694278634509232,36384883.50541124
AR,"(79,84]",pop80_84,2040,66279.94,2939165.475,441.5364404834253,29265008.783055,99968.3141503003,3217534.5514366427,13.718470737585053,44139653.59105243
CA,"(79,84]",pop80_84,2040,638645.64,39251639.415,656.2336550224628,419100762.60135996,1239599.0130927158,46467001.49030135,17.506328470406217,813466591.1240706
CO,"(79,84]",pop80_84,2040,84417.96,5523826.185,564.7144132884756,47672038.75241001,207142.15683598633,7692906.90599375,15.205716511895412,116976161.56494342
CT,"(79,84]",pop80_84,2040,66937.435,3564204.13,1641.6375194791974,109887004.7537,125897.22817484931,3542707.325803369,58.33889010952902,206677613.37026614
DE,"(79,84]",pop80_84,2040,19069.15,959135.245,188.43546628690842,3593304.171945,40355.00071767818,1164343.8981806585,6.530985724343388,7604313.377244212
DC,"(79,84]",pop80_84,2040,10094.195,688986.71,1282.6732942943938,12947554.353899999,14047.980068552428,1058819.5762361488,17.017978584005093,18018968.872712128
FL,"(79,84]",pop80_84,2040,444810.62,20741275.045,0,0,1071301.3704066342,28886983.323555503,0,0
GA,"(79,84]",pop80_84,2040,131888.985,10273789.4,266.51756935873,35150731.707389995,323113.53696734563,12820270.562845577,6.717130818518778,86115434.4994391
HI,"(79,84]",pop80_84,2040,29544.98,1399406.85,368.5641135597316,10889219.363839999,59266.01874114011,1619703.4324594338,13.486004427597472,21843327.661542747
ID,"(79,84]",pop80_84,2040,33423.225,1706016.625,285.9352366879617,9556877.751249999,67489.47516699943,2227841.736663116,8.662024208562709,19297619.055822298
IL,"(79,84]",pop80_84,2040,195106.445,12615713.62,718.5007386733687,140184124.852435,371213.721192794,12397564.330196118,21.51368815510661,266717332.88271242
IN,"(79,84]",pop80_84,2040,108262.15,6526698.385,535.8970708580515,58017369.069795,211523.89335365468,7095000.250901836,15.97674853504142,113355034.86471441
IA,"(79,84]",pop80_84,2040,68075.875,3080441.835,306.3415870200713,20854471.585279997,116070.11443039066,3392783.104848681,10.480216966829365,35557103.06020716
KS,"(79,84]",pop80_84,2040,40109.005,2870419.86,464.6201725562626,18635452.82416,98597.09851295144,3032652.715673199,15.105653439274603,45810200.92463432
KY,"(79,84]",pop80_84,2040,98479.395,4398353.07,364.7464818690752,35920012.862844996,144582.35838414446,4714761.078462057,11.18527655661245,52735906.56095048
LA,"(79,84]",pop80_84,2040,80891.485,4562088.08,442.90835151790077,35827514.273185,140868.30211910952,5062779.967176663,12.323614274608525,62391747.4727004
ME,"(79,84]",pop80_84,2040,21726.76,1320428.625,202.15336641841677,4392137.675365,61114.15515317489,1326159.3139775184,9.315948747498052,12354432.200031737
MD,"(79,84]",pop80_84,2040,91466.975,5956997.7,514.7034520762821,47078367.783475,193814.78189614724,6842901.782790983,14.578192186863626,99757137.3053587
MA,"(79,84]",pop80_84,2040,120454.075,6796065.885,603.5377121728758,72698576.8474,244894.12666549764,7742628.269423899,19.089492067693747,147802840.9322689
MI,"(79,84]",pop80_84,2040,145988.785,9901979.94,316.3724207134473,46186825.307465,345640.74661554344,9960115.36330584,10.978908949872666,109351199.70396274
MN,"(79,84]",pop80_84,2040,122190.325,5529119.945,517.2130042273806,63198425.08077,215140.80804928055,6364886.461285338,17.482420831840543,111273623.66307461
MS,"(79,84]",pop80_84,2040,45648.24,2949483.545,223.09874841855898,10184065.21151,91756.55025575015,2962160.018212178,6.910758161410089,20470771.521262467
MO,"(79,84]",pop80_84,2040,112025.975,5940267.25,333.01894365293407,37306771.85619,211643.3379547213,6359969.943915249,11.082008477774881,70481240.83686222
MT,"(79,84]",pop80_84,2040,23470.31,1037927.985,653.587615150375,15339903.939739998,47384.2487645148,1236303.8825375128,25.05027977597702,30969758.145691328
NE,"(79,84]",pop80_84,2040,32057.329999999998,1876891.03,340.48736222402175,10915115.731645,67813.97253956125,2190917.563563157,10.53887239571707,23089800.631927453
NV,"(79,84]",pop80_84,2040,55188.425,2965758.475,0,0,123268.45232986956,4058371.2189145912,0,0
NH,"(79,84]",pop80_84,2040,26123.305,1326922.185,161.6489902569755,4222805.875425,59850.61864199813,1393451.372117553,6.943042479503287,9674792.069734313
NJ,"(79,84]",pop80_84,2040,188517.68,8937419.165,237.06912576056527,44691721.58801,284146.1941901853,9470012.098935861,7.113221096351977,67362289.84485903
NM,"(79,84]",pop80_84,2040,29592.785,2044839.84,810.4131810992105,23982383.029435,82826.22793773246,2127317.67948868,31.553099712685977,67123466.86146607
NY,"(79,84]",pop80_84,2040,368769.225,19619362.82,664.2589666484236,244958264.33023998,588354.0789393586,20873487.75014816,18.723247268385673,390819472.4996433
NC,"(79,84]",pop80_84,2040,203340.155,10188697.97,332.8269885121067,67677091.432235,366013.2710496164,12658926.638546817,9.623177243793041,121819094.75890927
ND,"(79,84]",pop80_84,2040,15994.36,746065.9450000001,102.0412984999087,1632085.263075,32062.99447065609,1060457.422521227,3.0852248474083837,3271749.5895811403
OH,"(79,84]",pop80_84,2040,226635.98,11500300.835,151.8081231421639,34405182.760285,394699.43430766807,11751540.464269066,5.09878517711829,59918580.32752091
OK,"(79,84]",pop80_84,2040,72777.545,3874311.235,379.78257710142594,27639643.595214996,127769.42821788072,4439037.713699851,10.931333737851505,48524602.72336239
OR,"(79,84]",pop80_84,2040,66910.665,4171007.58,850.9280533693695,56936161.9181,164587.42640160126,5164040.6080865115,27.120634593321675,140052058.35698894
PA,"(79,84]",pop80_84,2040,256707.45,12578427.3,115.3562014965479,29612796.327864997,463317.2989264076,12809150.178074736,4.172526900596009,53446523.69179099
RI,"(79,84]",pop80_84,2040,22461.655,1050492.72,961.6547414894407,21600357.03245,37560.797913645045,1055318.2224670723,34.22713513213354,36120519.40778345
SC,"(79,84]",pop80_84,2040,119166.365,4939724.51,321.0731212488524,38261116.75843,190788.61483338595,6352502.134922484,9.642987087960703,61257096.06330032
SD,"(79,84]",pop80_84,2040,17709.71,863327.735,0,0,35817.672643250175,1043032.2762363397,0,0
TN,"(79,84]",pop80_84,2040,104810.81,6690624.365,3.280564479465429,343838.62035,230246.85739094662,7823662.491105372,0.09654553257173586,755339.6618652818
TX,"(79,84]",pop80_84,2040,351986.04,27889064.725,0,0,893207.7802681219,40015912.84113581,0,0
UT,"(79,84]",pop80_84,2040,36231.225,3105260.32,446.8286800776126,16189150.444345,93966.09927267165,4344338.8632934,9.664703751543923,41986748.110049784
VT,"(79,84]",pop80_84,2040,13994.62,618017.615,412.0471904978484,5766443.853085,27650.604938344837,601865.3693404896,18.93007084440745,11393354.080410924
VA,"(79,84]",pop80_84,2040,121084.41500000001,8218287.79,331.7408173350385,40168642.798635,284815.0882044582,9876728.20122109,9.566405820362315,94484790.15029804
WA,"(79,84]",pop80_84,2040,115177.03,7367703.84,0,0,280514.7805862945,9776125.552155716,0,0
WV,"(79,84]",pop80_84,2040,37562.265,1806146.25,416.52150593234995,15645491.18403,62789.89735065946,1661849.2298883356,15.737494191089565,26153342.60183435
WI,"(79,84]",pop80_84,2040,109193.925,5797453.655,491.8726717104454,53709507.624299996,219884.92654305385,5997136.793665185,18.03450379885151,108155386.28758693
WY,"(79,84]",pop80_84,2040,9321.445,566710.98,0,0,21913.29902450146,615786.9993410456,0,0
AL,"(84,1e+09]",pop85plus,2040,89232.27,4826664.225,350.0304485222666,31234011.49076,130036.16528525217,5056796.457293762,9.001077588017349,45516617.258912414
AK,"(84,1e+09]",pop85plus,2040,7652.33,714741.33,0,0,20889.122736201483,819954.0551356109,0,0
AZ,"(84,1e+09]",pop85plus,2040,115269.605,6946384.69,599.4902775745176,69103007.497355,302887.34872319386,9166279.06012105,19.80934898107709,181578020.75987718
AR,"(84,1e+09]",pop85plus,2040,44359.43,2939165.475,248.63595487092596,11029349.23558,83198.18712576988,3217534.5514366427,6.429165054438767,20686060.699545775
CA,"(84,1e+09]",pop85plus,2040,748075.57,39251639.415,309.72640724925026,231698758.647035,1110955.3620518167,46467001.49030135,7.405087521612915,344092212.9025992
CO,"(84,1e+09]",pop85plus,2040,96543.245,5523826.185,295.66829078347223,28544776.23584,186979.53988668195,7692906.90599375,7.1863499253711405,55283920.96977532
CT,"(84,1e+09]",pop85plus,2040,82961.395,3564204.13,119.53383523758248,9916693.72101,119307.15483679078,3542707.325803369,4.025520732422262,14261241.78892569
DE,"(84,1e+09]",pop85plus,2040,18523.46,959135.245,126.86345138003377,2349950.0671,35031.19525804973,1164343.8981806585,3.816894942592388,4444178.336404062
DC,"(84,1e+09]",pop85plus,2040,12246.78,688986.71,1364.6640609682709,16712740.528585002,10245.499331672194,1058819.5762361488,13.204954874662372,13981664.72460748
FL,"(84,1e+09]",pop85plus,2040,517106.405,20741275.045,0,0,843314.990152808,28886983.323555503,0,0
GA,"(84,1e+09]",pop85plus,2040,88202.685,10273789.4,80.71939550366295,7119667.414999999,278794.96136821614,12820270.562845577,1.7553577079978933,22504160.751109473
HI,"(84,1e+09]",pop85plus,2040,35768.94,1399406.85,497.28739322356205,17787442.93097,64285.79125308258,1619703.4324594338,19.73726357115698,31968513.5535595
ID,"(84,1e+09]",pop85plus,2040,20523.33,1706016.625,65.2916995872502,1340003.09689,63728.63702608883,2227841.736663116,1.867704943011175,4160951.0238123024
IL,"(84,1e+09]",pop85plus,2040,303162.505,12615713.62,606.7376572936518,183940108.062975,333698.1136596832,12397564.330196118,16.331208803010426,202467211.7251869
IN,"(84,1e+09]",pop85plus,2040,117776.98,6526698.385,417.6068417478951,49184472.648405,181967.86321348802,7095000.250901836,10.710503448754437,75991024.65619771
IA,"(84,1e+09]",pop85plus,2040,69057.775,3080441.835,618.0441270205997,42680752.263859995,101786.76785527343,3392783.104848681,18.54192034600062,62908714.08136091
KS,"(84,1e+09]",pop85plus,2040,56519.85,2870419.86,276.19258351871065,15610363.391589997,87265.75553604816,3032652.715673199,7.947548477822687,24102154.47421337
KY,"(84,1e+09]",pop85plus,2040,73818.185,4398353.07,123.00940006097414,9080330.65044,116159.50581911235,4714761.078462057,3.0306331295262976,14288711.122188246
LA,"(84,1e+09]",pop85plus,2040,76957.815,4562088.08,278.0863761633565,21400919.8908,105587.17900631983,5062779.967176663,5.799650818234844,29362355.97917911
ME,"(84,1e+09]",pop85plus,2040,19135.905,1320428.625,59.85322033684846,1145345.53831,52786.90818233124,1326159.3139775184,2.3824184719269867,3159466.4463380603
MD,"(84,1e+09]",pop85plus,2040,119755.495,5956997.7,676.5734261062926,81023385.54720499,176006.8108271039,6842901.782790983,17.40219789779981,119081531.0193358
MA,"(84,1e+09]",pop85plus,2040,118702.685,6796065.885,439.4543460352224,52164410.8093,205163.42291350098,7742628.269423899,11.644619205450864,90159957.84680033
MI,"(84,1e+09]",pop85plus,2040,209719.805,9901979.94,110.42244200861239,23157773.00567,300713.94016861747,9960115.36330584,3.3338537163719466,33205567.6194505
MN,"(84,1e+09]",pop85plus,2040,127498.705,5529119.945,446.9603785922374,56986869.456819996,186656.92616726848,6364886.461285338,13.107578728079615,83428250.38658562
MS,"(84,1e+09]",pop85plus,2040,36443,2949483.545,40.23020903904728,1466109.50801,73442.36624298563,2962160.018212178,0.9974483917519222,2954601.7462775814
MO,"(84,1e+09]",pop85plus,2040,91940.87,5940267.25,480.77517359418073,44202887.73465,175330.29596052287,6359969.943915249,13.253907521589186,84294453.47673947
MT,"(84,1e+09]",pop85plus,2040,21257.48,1037927.985,662.474294164454,14082534.058714997,41303.28218973175,1236303.8825375128,22.13239244962701,27362362.715317804
NE,"(84,1e+09]",pop85plus,2040,34776.895,1876891.03,445.42419313541365,15490470.39513,57742.52869738756,2190917.563563157,11.739336834199834,25719919.254632324
NV,"(84,1e+09]",pop85plus,2040,43071.51,2965758.475,0,0,132130.34666066902,4058371.2189145912,0,0
NH,"(84,1e+09]",pop85plus,2040,28060.875,1326922.185,183.13671355241058,5138976.426905,51693.40028760515,1393451.372117553,6.793892941261966,9466959.441021243
NJ,"(84,1e+09]",pop85plus,2040,194037.8,8937419.165,283.0286929144476,54918264.909995,251567.62269110943,9470012.098935861,7.518560133398396,71200855.42985964
NM,"(84,1e+09]",pop85plus,2040,33569.04,2044839.84,491.99912338214017,16515938.25278,81929.10402357038,2127317.67948868,18.94829707275758,40309047.3590808
NY,"(84,1e+09]",pop85plus,2040,464237.285,19619362.82,538.7960541104535,250129217.32895002,519819.4387756894,20873487.75014816,13.417818134406597,280076662.4622519
