stabbr,agebrk,wtdn,rtax,popgroup,totpop,share2010,share2020,share2030,share2040,tax2010,tax2020,tax2030,tax2040
SC,"(74,79]",302630.68,218.30621707521522,75to79,9559010.59,0.024484127087078984,0.03502768426525052,0.04915112330586402,0.05099198219138655,51093266.84285263,73095471.7187407,102568143.42455149,106409631.99073666
SC,"(79,84]",162951.88,136.94271796453037,80to84,9559010.59,0.017050766166727634,0.01991023825380887,0.032282044209214406,0.03557157909007556,22320081.93626123,26063236.387739703,42258386.79470658,46564509.30879543
SC,"(84,1e+09]",147962.27,75.15971764295045,85+,9559010.59,0.015288958879776814,0.016485355365298573,0.020741697606036096,0.030317231550414152,10984391.29358825,11843945.383738086,14901925.264469614,21781491.91888791
SD,"(-1,4]",140288.59,0,00to04,1695227.01,0.07322827875899678,0.06551634738536072,0.06354345184130833,0.06285088804353557,0,0,0,0
SD,"(4,9]",107141.29,0,05to09,1695227.01,0.06820481957306739,0.06349861626245348,0.06405192909426859,0.06185915714363794,0,0,0,0
SD,"(9,14]",109406.88,0,10to14,1695227.01,0.06627527082463337,0.07361306045447762,0.06699905610436395,0.06646628879762742,0,0,0,0
SD,"(14,19]",97410.47,0,15to19,1695227.01,0.07078041710678229,0.06768393018348708,0.0641029070966798,0.06613895032116282,0,0,0,0
SD,"(19,24]",120960.21,0,20to24,1695227.01,0.07074111375862831,0.05959623202726403,0.06733876151959715,0.062688886372970265,0,0,0,0
SD,"(24,29]",124893.84,0,25to29,1695227.01,0.06825272052863003,0.05901147587421639,0.05740528630048365,0.05561035451172427,0,0,0,0
SD,"(29,34]",119422.41,0,30to34,1695227.01,0.06123830111277605,0.063441977180302,0.054370907041332954,0.06283831345684834,0,0,0,0
SD,"(34,39]",91099.45,0,35to39,1695227.01,0.05621115723795721,0.06644974768192084,0.058445732414018924,0.05815403265524955,0,0,0,0
SD,"(39,44]",87922.52,0,40to44,1695227.01,0.05815176005305952,0.05950201889415112,0.06270876338623474,0.05497050480392415,0,0,0,0
SD,"(44,49]",111147.77,0,45to49,1695227.01,0.07064654007713282,0.05372719364093009,0.06461121767099945,0.058127147996367944,0,0,0,0
SD,"(49,54]",98634.85,0,50to54,1695227.01,0.07295561178117861,0.05543618435375723,0.0577038948233008,0.06220327952535183,0,0,0,0
SD,"(54,59]",112482,0,55to59,1695227.01,0.06660812105431231,0.06644458999321168,0.05140505697397616,0.06323117236011379,0,0,0,0
SD,"(59,64]",108656.06,0,60to64,1695227.01,0.05351764965978039,0.0676351429173283,0.05228173582643113,0.05566387233922541,0,0,0,0
SD,"(64,69]",86736.51,0,65to69,1695227.01,0.039234567294701414,0.058585499554035754,0.058500484012748384,0.04624306646283604,0,0,0,0
SD,"(69,74]",53363,0,70to74,1695227.01,0.031544621582451055,0.045446493854787016,0.05749269172162253,0.04540787470318114,0,0,0,0
SD,"(74,79]",54579.69,0,75to79,1695227.01,0.026682060478026973,0.02976543540109333,0.04449081779227509,0.045392139953165024,0,0,0,0
SD,"(79,84]",30640.05,0,80to84,1695227.01,0.022113046255127857,0.020849126689512495,0.030067672330633,0.0388644936991846,0,0,0,0
SD,"(84,1e+09]",40441.42,0,85+,1695227.01,0.02361394286275762,0.023796927651710785,0.024479634049725387,0.033289576853894005,0,0,0,0
TN,"(-1,4]",837739.91,0,00to04,13118464.55,0.06426193704642454,0.059576305307874604,0.05930465927882294,0.059096233881928514,0,0,0,0
TN,"(4,9]",820910.2,0,05to09,13118464.55,0.0649502332533105,0.06039775792639599,0.06031499693524628,0.06032360356183543,0,0,0,0
TN,"(9,14]",817580.35,0,10to14,13118464.55,0.06601545357349115,0.06535859404835669,0.06206102724425109,0.06292605318191034,0,0,0,0
TN,"(14,19]",801780.31,0,15to19,13118464.55,0.0688904453991858,0.06528958774999086,0.0621842689149461,0.06325302650240791,0,0,0,0
TN,"(19,24]",849635.39,0.3781784977200632,20to24,13118464.55,0.0671662381886212,0.06467232433213481,0.06558009840435323,0.06342852423483304,333219.8492706282,320847.2403265544,325350.8175354929,314676.59727547603
TN,"(24,29]",921295.05,5.766838035209241,25to29,13118464.55,0.06581722174467645,0.0656808209771559,0.0637558456780954,0.06185187957535625,4979208.430213111,4968889.431119522,4823261.083660306,4679222.125188687
TN,"(29,34]",945926.23,30.07291094042291,30to34,13118464.55,0.0640257291677336,0.06443544824938167,0.06354608553589143,0.06563548242446048,25258817.05425185,25420455.499631718,25069592.6454802,25893881.48136097
TN,"(34,39]",814133.21,32.61821592002124,35to39,13118464.55,0.0667530713721251,0.06319762419270654,0.06459461036891267,0.06386663071927041,28563699.93409713,27042320.853300974,27640092.50828278,27328589.354299158
TN,"(39,44]",792116.58,41.93149824211481,40to44,13118464.55,0.0678381463905813,0.060576659625189364,0.06244133023511052,0.06272380269727808,37316195.451406784,33321819.516589213,34347531.695275344,34502913.26403454
TN,"(44,49]",794306.93,103.8965199810733,45to49,13118464.55,0.07360215439233987,0.0618752612274919,0.05999886695424334,0.062464729620553154,100316999.48471618,84333680.17446227,81776224.55517145,85137103.67437461
TN,"(49,54]",881841.48,117.65415834598754,50to54,13118464.55,0.072382823795068,0.062254512544800626,0.056937538754007484,0.059780810607892254,111718683.47807916,96086223.46326017,87879783.30451997,92268208.23231241
TN,"(54,59]",944351.54,77.64082097720727,55to59,13118464.55,0.06539302454024949,0.06603594649380368,0.05685955155374308,0.05615982143047464,66604649.88494096,67259484.12637389,57913065.65917955,57200370.68594804
TN,"(59,64]",815841.67,101.66073757392166,60to64,13118464.55,0.05841756478974111,0.06359600599681478,0.05602239368708803,0.05218981995439606,77907579.44764364,84813718.40100673,74713300.74666952,69602054.77735642
TN,"(64,69]",725241.68,63.43040807622915,65to69,13118464.55,0.04420632813355594,0.05969763123742109,0.060345231820652316,0.053089291576205115,36784508.24093723,49674969.64649407,50213844.282694,44176107.04038696
TN,"(69,74]",574374.45,224.77106352932307,70to74,13118464.55,0.03254531716698668,0.04838380505935978,0.05272581375025158,0.047456538530525685,95964789.45531462,142666966.24110207,155470035.50285286,139932780.65145326
TN,"(74,79]",385636.09,284.927782184546,75to79,13118464.55,0.024348320741620254,0.03247235961114132,0.04389584185845116,0.04533672979484976,91009518.73384115,121375673.16133247,164074536.57063156,169460309.12688333
TN,"(79,84]",148594.95,51.045451849204824,80to84,13118464.55,0.017641372148743204,0.01978822881782653,0.029447966732689675,0.03278834773397267,11813332.29008956,13250948.990040135,19719476.089933824,21956321.97759735
TN,"(84,1e+09]",247158.53,26.40461846540356,85+,13118464.55,0.015744618155545804,0.016711126602153875,0.01998387229324365,0.02762867397185022,5453747.601278224,5788534.578658635,6922174.580978257,9570242.536965024
TX,"(-1,4]",4071684.44,0,00to04,54121802.55,0.0766923832003589,0.07252232680311844,0.07220904872402653,0.07211233401624963,0,0,0,0
TX,"(4,9]",3950078.81,0,05to09,54121802.55,0.07668287854066966,0.07207435417713813,0.07214021181220037,0.07205786867433671,0,0,0,0
TX,"(9,14]",4009996.83,0,10to14,54121802.55,0.07483957108771604,0.07434073437056311,0.0712876790538018,0.07185897414153565,0,0,0,0
TX,"(14,19]",3675881.36,0,15to19,54121802.55,0.07488892373488903,0.07364681649015789,0.07019472281243955,0.07112917316917262,0,0,0,0
TX,"(19,24]",4156260.33,0,20to24,54121802.55,0.07226241641616188,0.0716568367559663,0.07218073868339665,0.07007378786530327,0,0,0,0
TX,"(24,29]",3867686.91,0,25to29,54121802.55,0.07369248989911181,0.0730290057598854,0.07282825595817534,0.0702743825093581,0,0,0,0
TX,"(29,34]",3855325.16,0,30to34,54121802.55,0.07000973253291108,0.06970803891526865,0.0700964703662391,0.07148361104318851,0,0,0,0
TX,"(34,39]",3567762.22,0,35to39,54121802.55,0.07013512245759798,0.06770052666860212,0.06803499187619189,0.06868841617233838,0,0,0,0
TX,"(39,44]",3590398.35,0,40to44,54121802.55,0.06739937120512046,0.06200545772633767,0.06260694278348776,0.06373565089264556,0,0,0,0
TX,"(44,49]",3203152.84,0,45to49,54121802.55,0.0700110448917803,0.06047337659484884,0.05919551983564107,0.06022485626087425,0,0,0,0
TX,"(49,54]",3413432.7,0,50to54,54121802.55,0.06660694505881178,0.05743132564846717,0.053578561145933026,0.05476842713742019,0,0,0,0
TX,"(54,59]",3410979.04,0,55to59,54121802.55,0.05658748277678116,0.0580227554311883,0.05082344979882304,0.05036576146858466,0,0,0,0
TX,"(59,64]",2840899.43,0,60to64,54121802.55,0.04671866338555739,0.05412744314418557,0.04732765329661728,0.0446996188284076,0,0,0,0
TX,"(64,69]",2361451.28,0,65to69,54121802.55,0.03392646519200745,0.0469288460230064,0.04816756893732433,0.04310835655614901,0,0,0,0
TX,"(69,74]",1645434.2,0,70to74,54121802.55,0.024622874788914034,0.03626622752983859,0.04205971872795204,0.037575500097892574,0,0,0,0
TX,"(74,79]",1110760.56,0,75to79,54121802.55,0.01897929419828812,0.023608896548993192,0.03268991793116575,0.03428227464158764,0,0,0,0
TX,"(79,84]",681146,0,80to84,54121802.55,0.01380784465297871,0.014113513384898885,0.020808254144436055,0.02465701915946684,0,0,0,0
TX,"(84,1e+09]",709472.09,0,85+,54121802.55,0.012136495980344204,0.012343518027535305,0.013770294112148496,0.018903987365488827,0,0,0,0
UT,"(-1,4]",530082.58,0,00to04,5933946.69,0.09549022481036656,0.08910245510716873,0.0854101868276122,0.08555293300030115,0,0,0,0
UT,"(4,9]",510936.75,0,05to09,5933946.69,0.09029753408698263,0.08302454380709551,0.08139385316357746,0.08018339081229564,0,0,0,0
UT,"(9,14]",503386.09,0,10to14,5933946.69,0.08247484971335638,0.08408165403234168,0.0799095193552698,0.07780155557296793,0,0,0,0
UT,"(14,19]",428345.79,77.61248722353498,15to19,5933946.69,0.07999247436127045,0.08310867349252467,0.0778293628731986,0.07749940109979814,36840403.01243366,38275563.416947715,35844185.560508266,35692222.206357345
UT,"(19,24]",430507.55,472.109311003512,20to24,5933946.69,0.08195673843159176,0.07851781383478545,0.08152943446660789,0.07870121961938316,229599465.58427206,219965416.39293697,228402385.7116484,220479222.4683684
UT,"(24,29]",467061.9,1022.0543636653728,25to29,5933946.69,0.08305483042890714,0.07074584205770877,0.07486255705894763,0.07120845164070701,503712273.4550518,429060522.50487274,454027641.957552,431866164.5556815
UT,"(29,34]",438568.24,1328.9318447981323,30to34,5933946.69,0.07819898440058107,0.06618384609645517,0.06458059631969774,0.06811112323196636,616662389.6102351,521913283.1491454,509270358.87006795,537111425.8479996
UT,"(34,39]",482592.97000000003,1747.3758358297052,35to39,5933946.69,0.06454718629754856,0.06900929368185056,0.059870119340687,0.064349269560252,669279128.1261356,715545983.6015114,620783392.2989218,667226962.1220468
UT,"(39,44]",386052.72,1910.0667589440375,40to44,5933946.69,0.05574544526997324,0.06565003010605928,0.05659164725046927,0.056088283027872665,631831939.0693649,744092824.4628501,641422990.5999755,635717742.5517969
UT,"(44,49]",284291.56,2133.873777167919,45to49,5933946.69,0.05601933510258205,0.053388304238531054,0.058135700618617385,0.05122892149493442,709333248.0052482,676018363.6892912,736131288.7657579,648675626.1791618
UT,"(49,54]",300088.15,1913.738754078793,50to54,5933946.69,0.055043172925067434,0.04589187939280119,0.055046270703201776,0.04819645194059867,625071578.7532012,521149272.1006617,625106757.1952525,547320052.6761947
UT,"(54,59]",273074.93,2152.391888382577,55to59,5933946.69,0.048164811488176966,0.04547455635545909,0.044141101342259126,0.04882134160458643,615169580.4216082,580809161.0596976,563778035.3138266,623554900.404536
UT,"(59,64]",255175.55,1862.2755244484042,60to64,5933946.69,0.03875667764758664,0.04423941403068489,0.03756715148512234,0.04576885890224221,428286235.06566256,488874001.24950874,415141205.29127306,505775351.5596677
UT,"(64,69]",224173.52,1429.8756823165377,65to69,5933946.69,0.028756623376153496,0.04162601961053144,0.039340544744526765,0.03901719195338583,243994372.6377748,353188703.9526917,333796892.9317691,331053307.2060357
UT,"(69,74]",192533.17,872.0528458871787,70to74,5933946.69,0.021254140458087076,0.03227752816013443,0.036880769395969897,0.03199925149885389,109984121.53107004,167027012.30790073,190847474.23235944,165587009.8672518
UT,"(74,79]",93429.47,496.2672205466862,75to79,5933946.69,0.016583540921565117,0.021977611821926365,0.03184522869978698,0.03075111050400964,48835596.55339598,64720181.84892249,93778569.26267648,90556584.58259954
UT,"(79,84]",85590.24,168.20923144613212,80to84,5933946.69,0.012450590382740236,0.013726753851047305,0.02086706876135504,0.02436139188563255,12427489.708833167,13701285.398968501,20828352.25586943,24316192.055538353
UT,"(84,1e+09]",48055.51,298.7317368618083,85+,5933946.69,0.011212839897463172,0.011973780322894343,0.014198887593093098,0.020359852650212215,19876532.602409687,21225419.88813612,25169774.53909038,36091059.774585485
VA,"(-1,4]",923326.7,0,00to04,16476045.35,0.06369497204357842,0.059775159519206256,0.05960373027485783,0.05908107124233089,0,0,0,0
VA,"(4,9]",1024472.15,0,05to09,16476045.35,0.06397293646413259,0.06046621981166114,0.060906457304659406,0.060568599595958776,0,0,0,0
VA,"(9,14]",1141021.57,0,10to14,16476045.35,0.0638975711108978,0.06360701253459644,0.06086313834256523,0.06158168005578545,0,0,0,0
VA,"(14,19]",1080656.3,15.407555619238048,15to19,16476045.35,0.06886181068823191,0.0646819781781477,0.062335231659468686,0.06371307878277915,17480955.244354166,16419881.41682315,15824146.706206799,16173920.89389409
VA,"(19,24]",1064374.87,504.40092152370147,20to24,16476045.35,0.07150222271549242,0.06763928756765662,0.06865203650177586,0.0666572300440065,594221542.6680939,562118494.7403764,570534977.6287805,553957073.8148457
VA,"(24,29]",1157443.47,1269.1970879488654,25to29,16476045.35,0.0705337216836245,0.07104415726789778,0.0680404181899672,0.06653677576672712,1474955254.8165994,1485629151.3486187,1422816915.8484998,1391373724.697025
VA,"(29,34]",1115124.89,1721.9571134117634,30to34,16476045.35,0.0657512088452678,0.06842752737262622,0.06600002210087871,0.06797402307993873,1865430405.7564378,1941360355.0927684,1872489497.4525936,1928493965.081428
VA,"(34,39]",1123800.49,1780.0401607192305,35to39,16476045.35,0.06749923509790746,0.06803664119239847,0.06987280600367445,0.06790336320355253,1979619079.8004012,1995380137.7844255,2049231220.5231795,1991471357.9404147
VA,"(39,44]",1162014.72,1799.1650215140305,40to44,16476045.35,0.07109902432488642,0.06180902310349407,0.06558624041094178,0.06419045647700783,2107597228.938331,1832212566.2519417,1944181089.1095502,1902805692.1995513
VA,"(44,49]",1100170.58,2223.429756698229,45to49,16476045.35,0.07763443779196263,0.061546623055984795,0.06325312619473177,0.06591614603729937,2844007940.4829545,2254657722.2621884,2317172614.043345,2414727897.411546
VA,"(49,54]",1190821.92,2058.3199437804437,50to54,16476045.35,0.07409614069399117,0.0639277092390944,0.0566645093585427,0.06101217162991935,2512820399.3860536,2167978660.662467,1921661961.118779,2069104113.204337
VA,"(54,59]",1177257.19,2196.168557791046,55to59,16476045.35,0.06406617452966021,0.06749178415922784,0.054554989617248535,0.05689272513137014,2318181526.8953667,2442134377.5208097,1974027168.9255304,2058616194.6226249
VA,"(59,64]",919203.4,1613.232783471025,60to64,16476045.35,0.055289048001855766,0.06225988169656196,0.0547690990659859,0.04926087036003748,1469566115.6950674,1654848759.6563423,1455746030.7838492,1309338983.5239835
VA,"(64,69]",833579.89,1270.3585241430787,65to69,16476045.35,0.04003262582389454,0.05244836660691331,0.05530838315304041,0.04567888329986479,837902260.4879838,1097769732.42171,1157631264.852155,956081165.9443634
VA,"(69,74]",550459.61,640.477089709543,70to74,16476045.35,0.02868407843795994,0.043193746839364056,0.048688560695404864,0.043761801231557367,302689586.0679969,455803291.007275,513787476.73605925,461797701.78149575
VA,"(74,79]",363758.4,538.6778598988228,75to79,16476045.35,0.021738342492161004,0.028944335305346142,0.03795931350833114,0.040899527603371275,192933894.80389604,256889104.8148726,336899568.2115794,362994794.0604667
VA,"(79,84]",239621.25,342.37661834870653,80to84,16476045.35,0.016348032451846163,0.017615188759361196,0.026552422945614603,0.030580963332043236,92219458.52872407,99367503.34050797,149782554.80485815,172507602.24967107
VA,"(84,1e+09]",308937.95,499.23682623902306,85+,16476045.35,0.015298416802649262,0.017085357790461494,0.020389514672310892,0.027790633126450054,125836340.91099893,140534732.13872632,167712904.7020351,228590424.05138767
VT,"(-1,4]",59016.62,0,00to04,1226725.33,0.05106266011017338,0.0476172278818988,0.046988064957033206,0.04517864674998393,0,0,0,0
VT,"(4,9]",64770.69,0,05to09,1226725.33,0.05538074059395181,0.053340053411983994,0.05337132943766693,0.051928501299110696,0,0,0,0
VT,"(9,14]",68359.6,0,10to14,1226725.33,0.06014788866320091,0.056068228472987,0.053867691212609085,0.054728672133674564,0,0,0,0
VT,"(14,19]",78466.09,33.48917326223341,15to19,1226725.33,0.07353202043657041,0.06100742757522431,0.060538025876646785,0.062365717999752886,3020843.7225566483,2506308.184186504,2487024.2155686626,2562109.4946630117
VT,"(19,24]",76861.11,318.79848778595573,20to24,1226725.33,0.07007851491271948,0.05870670156727149,0.05638128659653772,0.055771150925942696,27406178.078470543,22958910.010523677,22049490.955715716,21810880.208025355
VT,"(24,29]",77928.59,1120.7423721689306,25to29,1226725.33,0.05663844945432695,0.05830158111142908,0.049835337198163604,0.05091503423463169,77868978.95436718,80155523.96491978,68515767.30745281,70000181.28099605
VT,"(29,34]",80894.57,682.0867563388988,30to34,1226725.33,0.05462483679349763,0.06382906863775363,0.05508992137004302,0.05447315775659954,45706409.095960796,53407894.55170704,46095560.756041095,45579494.22502116
VT,"(34,39]",66382.15,1362.4704654216534,35to39,1226725.33,0.05810391200193051,0.060697723345448144,0.06437129314339952,0.056651628607652445,97113543.9492627,101448780.65236844,107588700.83557715,94686230.84111394
VT,"(39,44]",79162.8,1334.4156186587638,40to44,1226725.33,0.0671220201329304,0.05679500769165803,0.0683737456914868,0.060758370058398695,109876158.74300367,92971237.58462615,111925185.21601863,99459108.95234734
VT,"(44,49]",77435.48,1365.1759360104697,45to49,1226725.33,0.0800810559001248,0.05884908575908245,0.06333701668986051,0.06915769858478286,134111416.0324995,98554322.67541128,106070242.20740838,115818114.31559262
VT,"(49,54]",94495.18,2067.2147076639253,50to54,1226725.33,0.08388934079755042,0.06702864866154418,0.05843276837173886,0.07242671193847058,212735368.94750822,169978261.45133898,148179928.7013724,183667235.18627703
VT,"(54,59]",102985.31999999999,1506.235665724785,55to59,1226725.33,0.07789005355250815,0.0785186125818206,0.05944747338050162,0.06587405247231663,143920368.4714567,145081780.52574068,109843322.52193455,121717953.34731281
VT,"(59,64]",96045.38,1523.6967863913912,60to64,1226725.33,0.0658962733782827,0.08036296565382374,0.06615466764749696,0.059377182735063185,123170509.85795954,150211035.40190998,123653489.42951728,110985303.05990362
VT,"(64,69]",77924.04,1194.084836200613,65to69,1226725.33,0.046968314366487095,0.06820843705998964,0.06882806997025803,0.05324358902626429,68799849.82939701,99912681.34956805,100820328.38248427,77991960.724885
VT,"(69,74]",48102.54,1053.6147162975176,70to74,1226725.33,0.03219862530983266,0.0519541583853819,0.06342380501731058,0.053345498396553656,41616589.92813149,67150534.65109779,81975005.44475576,68948835.85614504
VT,"(74,79]",35647.64,457.44212337618984,75to79,1226725.33,0.02550576037050473,0.034663238189696556,0.05038939385687715,0.051952634402642146,14312706.379289089,19451478.53495141,28276302.624479026,29153524.185676154
VT,"(79,84]",21904.03,467.0720388124925,80to84,1226725.33,0.02042857987569937,0.020744633410746168,0.03350623476309644,0.04179251946341192,11704945.044983583,11886033.954810161,19198037.208297912,23945822.303220496
VT,"(84,1e+09]",20343.5,223.66867283997345,85+,1226725.33,0.020450953349708586,0.023307200602260294,0.027663874819273116,0.04005923321474758,5611333.122049001,6395030.318895486,7590414.706012544,10991453.471043278
WA,"(-1,4]",868767.3099999999,0,00to04,14279640.01,0.06538097773230585,0.061286618761152926,0.060392920263856724,0.059597187595297044,0,0,0,0
WA,"(4,9]",907642.12,0,05to09,14279640.01,0.06392660315798553,0.06202098817591223,0.06189404110305032,0.06115324673932918,0,0,0,0
WA,"(9,14]",882676.58,0,10to14,14279640.01,0.065169216035595,0.06449970422358149,0.061885315806134725,0.062287310546277015,0,0,0,0
WA,"(14,19]",1004204.1,0,15to19,14279640.01,0.06872261894493899,0.06145463095395206,0.06102774264891393,0.062205539747628914,0,0,0,0
WA,"(19,24]",868587.59,0,20to24,14279640.01,0.06863101416602474,0.06205003532983337,0.06285978588004396,0.061601939360222374,0,0,0,0
WA,"(24,29]",991550.66,0,25to29,14279640.01,0.07143953341046376,0.07005047022111824,0.06411824195120598,0.06503481306795178,0,0,0,0
WA,"(29,34]",1011940.03,0,30to34,14279640.01,0.0674221582442814,0.07091833657247869,0.0656290011877458,0.06790758065176251,0,0,0,0
WA,"(34,39]",988563.47,0,35to39,14279640.01,0.06671192378958263,0.07015630231125197,0.07041331225065268,0.0658289494437164,0,0,0,0
WA,"(39,44]",891437.17,0,40to44,14279640.01,0.06836125593720908,0.06250523168917292,0.06729579018073369,0.06360873377117911,0,0,0,0
WA,"(44,49]",857296.42,0,45to49,14279640.01,0.07330003241857436,0.05961229110849377,0.06416743472594055,0.06578007432106489,0,0,0,0
WA,"(49,54]",958928.27,0,50to54,14279640.01,0.07365500093686705,0.0601935760838881,0.05633419846528362,0.06194913493284726,0,0,0,0
WA,"(54,59]",972687.09,0,55to59,14279640.01,0.0673768019819943,0.06297596178915275,0.05242302690986228,0.057635830641050295,0,0,0,0
WA,"(59,64]",902191.92,0,60to64,14279640.01,0.05681979733929756,0.0616429587296679,0.05156404984231412,0.0492902014018228,0,0,0,0
WA,"(64,69]",819699.23,0,65to69,14279640.01,0.040221933396187695,0.058178950992671646,0.054433615409373255,0.04629727312647091,0,0,0,0
WA,"(69,74]",463827.04,0,70to74,14279640.01,0.027770821498570904,0.046312696432621515,0.05029452854887882,0.042985821632858086,0,0,0,0
WA,"(74,79]",455818.6,0,75to79,14279640.01,0.02112679826426789,0.03025986224078675,0.04381338109681711,0.04188408288434276,0,0,0,0
WA,"(79,84]",207689.18,0,80to84,14279640.01,0.016524252960053772,0.017818882349091562,0.029746007256833518,0.03300580281019235,0,0,0,0
WA,"(84,1e+09]",226133.23,0,85+,14279640.01,0.017439259785799476,0.01806250203517206,0.021707606472358962,0.031946477325986246,0,0,0,0
WI,"(-1,4]",718178.89,0,00to04,11485349.629999999,0.06302864118181406,0.05776387807102149,0.05633903569561805,0.055461770876454035,0,0,0,0
WI,"(4,9]",665516.32,0,05to09,11485349.629999999,0.0648176380247815,0.06003927219435155,0.06000820812184159,0.05873591632910745,0,0,0,0
WI,"(9,14]",735157.35,0,10to14,11485349.629999999,0.06610302891549232,0.06564186760638674,0.06148673988004278,0.061482387066732036,0,0,0,0
WI,"(14,19]",773207.16,39.297611826564044,15to19,11485349.629999999,0.07019693735838281,0.06502413791144866,0.061560049521295776,0.06307981159684124,31683163.85040965,29348437.313754678,27784932.0642709,28470871.831234187
WI,"(19,24]",901478.26,499.09632511132327,20to24,11485349.629999999,0.0679713296287348,0.061199394885992665,0.062113905463029195,0.05964932890183974,389631766.8721294,350813033.83616525,356055278.9695216,341927597.11640793
WI,"(24,29]",756141.24,1153.593416256082,25to29,11485349.629999999,0.06547352147517156,0.06190149078745991,0.05860567689838542,0.05688270376912516,867486428.2403117,820159080.130239,776491445.4229437,753663044.3811148
WI,"(29,34]",683824.08,1241.5278430813228,30to34,11485349.629999999,0.06142919993121137,0.06397217061687928,0.058870074989345246,0.061256543169021994,875942388.0391916,912203576.8160594,839450849.5627166,873480409.4239299
WI,"(34,39]",642763.09,1967.8638938710062,35to39,11485349.629999999,0.0607224987014211,0.06520827246855948,0.06301156160953648,0.06116106064103458,1372425920.8725097,1473811606.983061,1424162416.1879082,1382338124.531869
WI,"(39,44]",595241.12,2406.8928221904594,40to44,11485349.629999999,0.06687865945159703,0.05971123523362432,0.0635556877846722,0.05996172418873764,1848794035.3835409,1650657720.2733095,1756933788.064956,1657582238.3473914
WI,"(44,49]",800621.83,2182.659041526659,45to49,11485349.629999999,0.07695236105733336,0.05784432362321313,0.06348862878613529,0.06289696398975628,1929088128.8524523,1450076339.3068886,1591571180.216336,1576738970.7912831
WI,"(49,54]",841367.51,2041.5905410004837,50to54,11485349.629999999,0.07668842511657317,0.06253449380774276,0.057065059509461336,0.062270855078579275,1798219423.0533013,1466332646.7449865,1338083266.5636473,1460150745.3337862
WI,"(54,59]",818660.44,1900.933177608008,55to59,11485349.629999999,0.06787180415073996,0.07020493179487701,0.05393722007754055,0.0606931875279373,1481837102.5591168,1532776003.496686,1177604970.427543,1325107211.7035394
WI,"(59,64]",790982.78,1616.8592990728066,60to64,11485349.629999999,0.05518300906666554,0.06765127857536772,0.05638297251785352,0.05274906807395293,1024759203.3164599,1256297391.3307621,1047042757.8207588,979560446.0395914
WI,"(64,69]",541169.73,1430.7864896957187,65to69,11485349.629999999,0.03992079460016255,0.05983672065544964,0.061955931501880813,0.04863453583394054,656021734.2855126,983301801.7678934,1018126969.6714097,799215367.9181193
WI,"(69,74]",433028.62,606.9206769931743,70to74,11485349.629999999,0.0305024489246149,0.0463375469950129,0.05686441149317091,0.048423196556042006,212623303.98419946,323004961.5016984,396384535.57209694,337543390.914864
WI,"(74,79]",340355.99,402.0340039414908,75to79,11485349.629999999,0.024837761162063703,0.031093131403258333,0.04665196573666284,0.04935441423933265,114688389.44804376,143572568.40776387,215415503.0323445,227894061.96183723
WI,"(79,84]",211374.47,242.88460081716585,80to84,11485349.629999999,0.020584014098153223,0.021060016149249468,0.03202535182779451,0.04015525294257976,57421465.434090994,58749327.68647994,89338387.75204168,112017678.27424857
WI,"(84,1e+09]",236280.75,363.677635502469,85+,11485349.629999999,0.02083792715508707,0.022975837220104933,0.026077518585733456,0.03715127921898539,87039288.15586187,95969263.23521997,108924877.10896854,155179585.43735203
WV,"(-1,4]",208074.05,0,00to04,3623071.96,0.056157764137390626,0.0500295847191516,0.048510991335767584,0.04812013969732184,0,0,0,0
WV,"(4,9]",204492.17,0,05to09,3623071.96,0.057213353092346764,0.05214623466580816,0.05099624870234055,0.05026413395172276,0,0,0,0
WV,"(9,14]",212409.52,0,10to14,3623071.96,0.058848004904495106,0.059908779169078795,0.05532132623411196,0.055454709907022594,0,0,0,0
WV,"(14,19]",218079.54,56.869483312877485,15to19,3623071.96,0.06480970796451581,0.06012043314692108,0.0567979522735566,0.05742229648954368,13353536.778674413,12387348.136436626,11702776.766925035,11831418.04170598
WV,"(19,24]",234700.24,398.0561467909023,20to24,3623071.96,0.06325114922120632,0.0552038337236648,0.058252288121105236,0.0556093354848762,91219925.9352511,79614199.67253806,84010638.12109473,80199008.66146179
WV,"(24,29]",206575.44,974.8418901516075,25to29,3623071.96,0.05852366494440889,0.05322325275556185,0.05117625166880761,0.0499817725741985,206701038.32734233,187980394.22485343,180750545.40230936,176531738.030103
WV,"(29,34]",225512.11,1147.716470644703,30to34,3623071.96,0.06057979680452284,0.059214939247041985,0.053569442966353915,0.058437749616182574,251906507.26032114,246231075.54300663,222755637.77605313,242999319.48379657
WV,"(34,39]",198094.42,1391.7817449543504,35to39,3623071.96,0.06321445185467411,0.060518049961606285,0.05704792432997736,0.05670737064526037,318760480.04618955,305163804.97246265,287665608.2831745,285948357.6729589
WV,"(39,44]",242926.01,1728.917890803747,40to44,3623071.96,0.06495325942771536,0.0616975940163829,0.06251104055450388,0.0584622026003657,406866822.8742337,386473354.4952603,391568778.673498,366206882.29990506
WV,"(44,49]",223057.38999999998,1236.4557249291313,45to49,3623071.96,0.07173471689600722,0.0631874122691517,0.06270239694735233,0.06110428518191468,321354894.0296779,283064951.70531625,280892195.5548242,273733025.50088364
WV,"(49,54]",257232.45,1651.6352925417068,50to54,3623071.96,0.07729760592856749,0.06415819681678424,0.06316906556552514,0.06616457929410834,462548372.7217136,383922233.7854487,378003278.790893,395928413.52148414
